Index,Real,Predict_1,Predict_2,Predict_3,Predict_4,Predict_5,Predict_6,Predict_7,Predict_8,Predict_9,Predict_10,Predict_11,Predict_12,Predict_13,Predict_14,Predict_15,Predict_16,Predict_17,Predict_18,Predict_19,Predict_20,Predict_21,Predict_22,Predict_23,Predict_24,Predict_25,Predict_26,Predict_27,Predict_28,Predict_29
317,0.09883,0.9050979893255232,2.9717126715755464,-0.0893448524999619,-1.098780298473835,-1.2126857732617855,0.1189928881525992,0.7782571229362487,-0.2428045279037952,1.7954937061309817,-0.536209205955267,-1.2413921839618682,-1.570578279402256,1.954152189240456,-0.580225324857235,-1.2542669860386848,-0.6012734839129449,0.0569080670309066,1.0920738644123078,0.0183584067559241,-0.94553787709713,0.9971374408531188,1.5940503361082077,2.064600286083221,0.599273780016899,-0.4550571823501587,3.45614347398758,0.1053660964632033,-1.2560382386803628,-1.4299486717534067
318,0.02755,0.927455712621212,2.627513209221363,-0.1853605623555184,-1.0459783210134506,-1.2331718276321888,0.0956272269725799,0.9290733207988738,-0.2640135040152073,1.833226068458557,-0.5285098062849045,-1.2465823090565205,-1.8254615156644585,2.286977808704376,-0.6765973992681503,-1.1821520504534244,-0.3585920529997349,0.4153806093358993,1.3107110692214965,-0.2057707382559776,-0.9210283762955666,0.6677218224787712,1.419267111878395,2.351998484854698,0.5652605952310562,-0.589167847918272,3.431232685556412,0.157338695821762,-1.2966171761453151,-1.4693856571209432
319,-0.07139,0.7935253056073188,2.301624618432522,-0.2304376585698128,-0.9159014832592012,-1.25388929246068,0.0283668146920203,0.9865733458137512,-0.3104096020901203,1.8571840347099304,-0.5236348977196217,-1.3450165035772323,-2.076276571173668,2.8939912230730056,-0.621047186677456,-1.1469436853897572,-0.3217396544206143,0.7015723026847839,1.5343252976512909,-0.4624241890215874,-0.987254425354004,0.4782566805720328,1.0875388989424706,2.545323991107941,0.4563353528547286,-0.592275278890133,3.4782184461689,-0.0737774972546101,-1.2922456702649594,-1.5839538416302206
320,-0.1668,0.7598696178913116,1.9528833955216407,-0.2461209077966213,-0.9268298704552652,-1.2360006600427629,0.0695182382249831,1.0024897042703629,-0.3449701688730717,2.107736252484321,-0.461978544574976,-1.4480662608480457,-2.2599757043743134,3.309639891252518,-0.6821916432785988,-1.0487367487740518,-0.0521517558157444,0.9544831706094742,1.771753560163975,-0.5780797761809826,-1.0219135208964347,0.4807738827490806,0.7365602049303054,2.871093290371894,0.4880223529052734,-0.5824239129614831,3.695463413181305,-0.2900033899903297,-1.33249976482749,-1.874928709871769
321,-0.23163,0.5678117728424071,1.785620444922447,-0.2949668234372139,-0.8078724373388291,-1.1448200319933892,0.0273062148845195,1.0889269841861724,-0.5877063379859925,2.1984204616880416,-0.4610266661572457,-1.6259925902557373,-2.6335604254812,3.8346856828403473,-0.5933213447618485,-0.9293880319058896,-0.0182829666256905,1.059263410000801,1.8411347945547103,-0.7550606447529793,-1.065103092982769,0.516801055779457,0.4577842163753509,2.7531336025094983,0.4027666630935668,-0.5717510965323449,3.7842178177165984,-0.6191294621634483,-1.361230902093649,-2.3299383905726674
322,-0.23922,0.4506282349014281,1.6520988756346702,-0.2349326085281372,-0.7488235100245476,-1.0668796306920052,0.2287996042966842,1.1167672100639343,-0.5045748678278924,2.0743731310081484,-0.4049787134540081,-1.879241891256571,-2.754445870118141,4.611852602257729,-0.5383230442261696,-0.8130389683818817,0.0240602396416663,1.3634039477872848,2.1059170567297936,-0.7730593198275566,-1.1539564037823675,0.2684364784693717,0.3391435098075866,3.0723569680976865,0.3172161420130729,-0.5852382114362717,3.917664263544083,-0.8068616681683064,-1.4675115344142915,-2.5596911305952075
323,-0.19786,0.357224480934143,1.4674027521896362,-0.1247748128962517,-0.7076584963178635,-1.040058667843342,0.3340698449516296,1.0418423173093796,-0.15452728946805,2.297882413096428,-0.372581438074112,-2.190346826817989,-2.8912279485845565,5.249245339961052,-0.441022119191885,-0.702123520565033,0.1532367283868789,1.350340770802498,2.398314551906586,-0.6726309560656548,-1.2258737155914308,0.3578092359089851,0.148723658196926,3.258876817355156,0.2028944681549072,-0.5786632098889352,3.864843788347245,-0.8426821573066712,-1.494139969801903,-2.7138652338814735
324,-0.14644,0.2559931644082069,1.4657175706481933,0.0125210496377944,-0.6587614287734033,-0.8931328459608555,0.6257957590436934,1.1520050205039978,-0.0780682171022892,2.403607169561386,-0.3662287868690491,-2.4605456226068734,-2.963630354094505,5.342967708001137,-0.3082995388674736,-0.6446021665275098,0.0208018067395686,1.3115102469372748,2.494499006419182,-0.6303285203194618,-1.2639786751818658,0.4196241410803794,0.0451597393536567,3.2090129599523545,0.1372765793704986,-0.6969913424611092,3.6612750661563873,-0.9745106174516678,-1.5672834172844887,-2.767040846742988
325,-0.09841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,-0.05712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,-0.02229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,0.00763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,0.03498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,0.06245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,0.09239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,0.12649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
